Unnamed: 0,pl_name,hostname,discoverymethod,disc_year,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_orbeccen,pl_eqt,st_mass,st_rad,st_teff,st_lum,st_spectype,sy_dist,pl_density,insolation,habitable_type,ESI,Bio_Class,v_esc,Atmosphere_Class,Adams_Score,Adams_Category,AstroBiom_Score,cluster_id,Planet_Type_ML
416,Kepler-763 b,Kepler-763,Transit,2016,1.22,1.5062645365247012,1.19655156,0.0208123229897402,,1544.4454436119722,0.84,0.8,5166.0,-0.3883125686996317,,962.459,0.8295102544511992,944.1615645984374,Too Hot (Hot Zone),0.1099978990986007,Extreme Environment,12.429267223525864,Atmosphere Risk (Erosion),0.0,Not Habitable,1.0999789909860072,1.0,Rocky / Super-Earth
417,Kepler-426 b,Kepler-426,Transit,2014,12.22,108.06,3.21751883,0.0414,0.18,1300.0,0.91,0.92,5725.0,-0.089,G1 V,843.695,0.0592176740910073,475.3344792298768,Too Hot (Hot Zone),0.0484837160481163,Extreme Environment,33.26378719823151,Atmosphere Likely,0.0,Not Habitable,0.4848371604811639,0.0,Gas Giant (Jovian)
418,Kepler-926 b,Kepler-926,Transit,2016,2.31,5.611005295499289,52.0688601,0.273799313536504,,537.7185216297968,1.01,1.01,5806.0,0.0170407235151922,,921.361,0.4552026051663693,13.87317975980944,Too Hot (Hot Zone),0.3934211020031442,Extreme Environment,17.43368378171347,Atmosphere Likely,0.0,Not Habitable,3.934211020031442,1.0,Rocky / Super-Earth
419,Kepler-982 b,Kepler-982,Transit,2016,2.25,5.314910887393374,15.7738221,0.1293353191177907,,934.904766671597,1.16,1.29,6139.0,0.3264598040869746,,801.479,0.4666039736531906,126.77263756405011,Too Hot (Hot Zone),0.191314297416396,Extreme Environment,17.19220375484025,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9131429741639607,1.0,Rocky / Super-Earth
422,TOI-421 c,TOI-421,Transit,2020,5.09,14.1,16.067541,0.117,0.19,635.0,0.833,0.866,5291.0,-0.2779233198697922,G9 V,74.7969,0.1069216779523761,38.52165670807056,Too Hot (Hot Zone),0.1873102450166916,Extreme Environment,18.61767651721889,Atmosphere Likely,0.0,Not Habitable,1.873102450166916,1.0,Rocky / Super-Earth
423,TOI-3693 b,TOI-3693,Transit,2022,12.59889431,324.18497514,9.088516,0.0813,0.0,801.0,0.867,0.791,5321.0,-0.3439,,176.436,0.1621046917694092,68.536024447779,Too Hot (Hot Zone),0.1347723996598809,Extreme Environment,56.74205234889543,Atmosphere Likely,0.0,Not Habitable,1.3477239965988097,0.0,Gas Giant (Jovian)
426,Kepler-1291 b,Kepler-1291,Transit,2016,1.66,2.8406822746656215,8.63043276,0.0776940918156253,,807.0901257265679,0.84,0.8,5216.0,-0.3715798451533702,,897.352,0.6210097192367136,70.41159233866647,Too Hot (Hot Zone),0.2607511214623668,Extreme Environment,14.632957177237662,Atmosphere Risk (Erosion),0.0,Not Habitable,2.6075112146236683,1.0,Rocky / Super-Earth
427,Kepler-335 c,Kepler-335,Transit,2014,3.07,10.081033396617464,67.844469,0.356,,646.7240501764898,,1.854,5877.0,0.5657320724418393,,1278.97,0.3484094508616415,29.029000074716656,Too Hot (Hot Zone),0.2805630190709562,Extreme Environment,20.270205611470505,Atmosphere Likely,0.0,Not Habitable,2.805630190709562,1.0,Rocky / Super-Earth
428,HIP 94235 b,HIP 94235,Transit,2022,3.0,379.0,7.713057,0.0787,0.32,1060.0,1.094,1.08,5991.0,0.1297346393026469,G V,58.5146,14.037037037037036,217.66328263202053,Too Hot (Hot Zone),0.0877970134290757,Extreme Environment,125.72851689785152,Atmosphere Likely,0.0,Not Habitable,0.8779701342907578,1.0,Rocky / Super-Earth
446,Kepler-763 d,Kepler-763,Transit,2023,1.67,2.8760466795391113,6.50327035,0.0634,0.0,804.0,0.8,0.843,4999.0,-0.3999224537728669,,962.459,0.6175135861603435,99.0601612209566,Too Hot (Hot Zone),0.2616128848989232,Extreme Environment,14.679610914989135,Atmosphere Risk (Erosion),0.0,Not Habitable,2.6161288489892325,1.0,Rocky / Super-Earth
447,Kepler-1968 b,Kepler-1968,Transit,2021,1.50004034,2.3055367720036584,7.281099796,0.0694787486888636,,813.2702576338925,0.844,0.788,5008.0,-0.4554004342441088,,750.93,0.6830668952003972,72.5931412064997,Too Hot (Hot Zone),0.2665213518006796,Extreme Environment,13.867857564569173,Atmosphere Risk (Erosion),0.0,Not Habitable,2.6652135180067966,1.0,Rocky / Super-Earth
448,HATS-29 b,HATS-29,Transit,2016,14.022459,207.54299,4.6058749,0.05475,0.158,1212.0,1.032,1.073,5670.0,0.02938,G,353.891,0.0752723599998261,356.95358902705595,Too Hot (Hot Zone),0.0570072503892339,Extreme Environment,43.03449987180139,Atmosphere Likely,0.0,Not Habitable,0.5700725038923392,0.0,Gas Giant (Jovian)
451,Kepler-397 b,Kepler-397,Transit,2014,2.46,6.387432454814601,22.250949,0.144,,590.6075284278505,,0.767,5307.0,-0.3781230716172084,,,0.4290629351005876,20.190726418268365,Too Hot (Hot Zone),0.3425285000475401,Extreme Environment,18.024798638421466,Atmosphere Likely,0.0,Not Habitable,3.4252850004754016,1.0,Rocky / Super-Earth
454,TOI-6448 b,TOI-6448,Transit,2025,8.47398941,81.63212630012639,14.844261,0.131,0.2,745.0,1.03,0.897,5910.0,-0.04191,,386.879,0.1341520637475213,52.91117532397121,Too Hot (Hot Zone),0.1501497686186814,Extreme Environment,34.7185365804638,Atmosphere Likely,0.0,Not Habitable,1.501497686186814,1.0,Rocky / Super-Earth
455,HD 28109 b,HD 28109,Transit,2022,2.69,6.2,22.891054,0.1689138384536838,0.0071,867.0,1.227,1.425,6189.0,0.43297,F8,139.611,0.3185186376300282,94.98161239392604,Too Hot (Hot Zone),0.1882631736295445,Extreme Environment,16.98222222860016,Atmosphere Risk (Erosion),0.0,Not Habitable,1.8826317362954457,1.0,Rocky / Super-Earth
456,HD 28109 c,HD 28109,Transit,2022,4.13,9.2,55.99712,0.3066656729630994,0.0039,643.0,1.227,1.425,6189.0,0.43297,F8,139.611,0.1305983446915328,28.816396372001368,Too Hot (Hot Zone),0.2029790913999157,Extreme Environment,16.695279836335757,Atmosphere Likely,0.0,Not Habitable,2.0297909139991575,1.0,Rocky / Super-Earth
460,Kepler-134 c,Kepler-134,Transit,2014,1.26,1.609768122262528,10.105785,0.092,,1031.4833096115851,,1.176,5983.0,0.2013805048157124,,334.797,0.8047327713702463,187.84725370088125,Too Hot (Hot Zone),0.2007299562235467,Extreme Environment,12.643613278510433,Atmosphere Risk (Erosion),0.0,Not Habitable,2.007299562235467,1.0,Rocky / Super-Earth
461,Kepler-1157 b,Kepler-1157,Transit,2016,1.09,1.1942591730320198,4.45743164,0.048372757150071,,864.4009859474296,0.76,0.71,4679.0,-0.6639812718258412,,342.144,0.9221872043267136,92.64394587190849,Too Hot (Hot Zone),0.2690109985999113,Extreme Environment,11.708758779996243,Atmosphere Risk (Erosion),0.0,Not Habitable,2.690109985999113,1.0,Rocky / Super-Earth
462,Kepler-369 b,Kepler-369,Transit,2014,1.13,1.286297997630466,2.732756,0.03,,686.1177999259311,,0.471,3591.0,-1.4802067152706275,,,0.8914690359952695,36.77483859563797,Too Hot (Hot Zone),0.3640985201208931,Extreme Environment,11.934559391235808,Atmosphere Risk (Erosion),0.0,Not Habitable,3.640985201208932,1.0,Rocky / Super-Earth
463,TOI-2346 b,TOI-2346,Transit,2025,16.11851425,394.10722468,3.3312029,0.0473,0.086,1689.0,1.271,1.38,6480.0,0.48144,,437.484,0.0941107801838889,1354.308856444321,Too Hot (Hot Zone),0.0358110817078631,Extreme Environment,55.31201874676209,Atmosphere Likely,0.0,Not Habitable,0.3581108170786317,0.0,Gas Giant (Jovian)
464,Kepler-284 c,Kepler-284,Transit,2014,2.61,7.215716223311571,37.514456,0.213,,529.3045366731811,,0.814,5615.0,-0.2284622978644038,,1031.95,0.4058428724114236,13.025022891877695,Too Hot (Hot Zone),0.3832998504036118,Extreme Environment,18.599200830738063,Atmosphere Likely,0.0,Not Habitable,3.832998504036118,1.0,Rocky / Super-Earth
465,HD 63433 d,HD 63433,Transit,2023,1.073,1.156206555036438,4.209075,0.0503,0.16,1040.0,0.99,0.912,5688.0,-0.12494,G5 V,22.4035,0.9359146843761644,296.4312803904218,Too Hot (Hot Zone),0.2075223037853834,Extreme Environment,11.611616066839575,Atmosphere Risk (Erosion),0.0,Not Habitable,2.0752230378538346,1.0,Rocky / Super-Earth
466,HATS-3 b,HATS-3,Transit,2013,15.48,340.382,3.547851,0.0485,0.0,1648.0,1.209,1.404,6351.0,0.456,F,411.211,0.0917600658847527,1214.8328380805383,Too Hot (Hot Zone),0.0371961091514759,Extreme Environment,52.45327747441783,Atmosphere Likely,0.0,Not Habitable,0.3719610915147595,0.0,Gas Giant (Jovian)
467,TOI-150.01,TOI-150,Transit,2019,14.067295,797.7533,5.857487,0.07037,0.262,1404.5,1.351,1.526,6255.0,0.49651,F,336.267,0.2865740256171473,633.4829025526573,Too Hot (Hot Zone),0.0687767370136486,Extreme Environment,84.23718050526861,Atmosphere Likely,0.0,Not Habitable,0.6877673701364861,0.0,Gas Giant (Jovian)
468,Kepler-1638 b,Kepler-1638,Transit,2016,1.87,3.630727958071227,259.33683,0.7878433863935339,,302.35100679107967,0.97,0.95,5710.0,-0.0651185064716248,,1525.52,0.5552248428548903,1.386761277075934,Too Hot (Hot Zone),0.7909344361730348,Complex Life Possible,15.586581202446943,Atmosphere Likely,1.5,Marginal (Slow Rotator),9.409344361730348,1.0,Rocky / Super-Earth
469,HATS-61 b,HATS-61,Transit,2018,13.394755,1080.622,7.817953,0.07908,0.092,1226.1,1.076,1.664,5542.0,0.36922,,679.761,0.4496447029819036,374.18526263078746,Too Hot (Hot Zone),0.0960452911860786,Extreme Environment,100.47183408103857,Atmosphere Likely,0.0,Not Habitable,0.9604529118607864,0.0,Gas Giant (Jovian)
470,Kepler-1181 c,Kepler-1181,Transit,2023,1.83,3.4725558940581105,8.93484887,0.0928,0.0,1124.0,1.336,1.347,6688.0,0.5128100991370987,,938.417,0.5666253178081491,378.19357517992086,Too Hot (Hot Zone),0.1573577930402234,Extreme Environment,15.408980038145664,Atmosphere Risk (Erosion),0.0,Not Habitable,1.573577930402234,1.0,Rocky / Super-Earth
472,K2-28 b,K2-28,Transit,2016,2.32,5.6611576465676166,2.260455,0.0214,0.0,568.0,0.257,0.288,3214.0,-2.100141684804948,M4,62.9969,0.4533580109251047,17.33926837059086,Too Hot (Hot Zone),0.367352170079104,Extreme Environment,17.47364253686669,Atmosphere Likely,0.0,Not Habitable,3.67352170079104,1.0,Rocky / Super-Earth
473,Kepler-302 c,Kepler-302,Transit,2014,12.45,180.32206159314427,127.282184,0.503,,431.0635192592661,,1.22,5740.0,0.161257080908678,,1402.58,0.0934417169165463,5.72955787695395,Too Hot (Hot Zone),0.2454107960674443,Extreme Environment,42.57107050856461,Atmosphere Likely,0.0,Not Habitable,2.4541079606744427,0.0,Gas Giant (Jovian)
477,Kepler-222 c,Kepler-222,Transit,2014,4.64,23.60625205308257,10.08881,0.091,,809.584812031662,,0.869,5433.0,-0.2289117770004962,,758.854,0.2363051018962283,71.28619567279998,Too Hot (Hot Zone),0.1756594806264932,Extreme Environment,25.230702611105585,Atmosphere Likely,0.0,Not Habitable,1.7565948062649324,1.0,Rocky / Super-Earth
478,HATS-52 b,HATS-52,Transit,2017,15.490838,711.9392,1.36665436,0.02498,0.246,1834.0,1.111,1.046,6010.0,0.06819,,555.134,0.1915217800959881,1875.016664429361,Too Hot (Hot Zone),0.0395161354490528,Extreme Environment,75.83310035381918,Atmosphere Likely,0.0,Not Habitable,0.3951613544905283,0.0,Gas Giant (Jovian)
479,K2-32 e,K2-32,Transit,2019,1.212,2.1,4.34934,0.04899,0.043,1066.0,0.83,0.86,5271.0,-0.2905411826857476,,157.682,1.1795366381065124,213.42433574002504,Too Hot (Hot Zone),0.1940643546784053,Extreme Environment,14.724248976460297,Atmosphere Risk (Erosion),0.0,Not Habitable,1.940643546784053,1.0,Rocky / Super-Earth
481,Kepler-1151 b,Kepler-1151,Transit,2016,2.22,5.169959338115538,65.6478424,0.305197551896143,,440.1895430063603,0.88,0.85,5470.0,-0.2363229932704039,,682.436,0.4725287137133058,6.230385447026238,Too Hot (Hot Zone),0.5042179013177952,Extreme Environment,17.07032900030762,Atmosphere Likely,0.0,Not Habitable,5.042179013177952,1.0,Rocky / Super-Earth
482,Kepler-683 b,Kepler-683,Transit,2016,1.97,4.04203831463653,2.539183179,0.0359329563254786,,1414.00893742093,0.96,0.95,5703.0,-0.0672494531145947,,1023.07,0.5286907930635341,663.3834732094161,Too Hot (Hot Zone),0.1084103527080844,Extreme Environment,16.022929243086526,Atmosphere Risk (Erosion),0.0,Not Habitable,1.084103527080844,1.0,Rocky / Super-Earth
483,Kepler-367 b,Kepler-367,Transit,2014,1.3,1.716814235607936,37.815724,0.201,,422.32689140518386,,0.695,4710.0,-0.6710569123369001,,188.027,0.7814357012325607,5.278991622798948,Too Hot (Hot Zone),0.6293112212084073,Extreme Environment,12.854784241553595,Atmosphere Likely,0.0,Not Habitable,6.293112212084074,1.0,Rocky / Super-Earth
484,Kepler-1793 b,Kepler-1793,Transit,2021,3.79037518,15.56271381015222,8.779999733,0.0788997863681648,,778.9207073033515,0.85,0.764,5191.0,-0.4199193173659357,,1189.88,0.2857845408055544,61.084219353381,Too Hot (Hot Zone),0.201559547536182,Extreme Environment,22.666078093949643,Atmosphere Likely,0.0,Not Habitable,2.01559547536182,1.0,Rocky / Super-Earth
485,Kepler-1246 b,Kepler-1246,Transit,2016,1.36,1.8840401396629596,11.32271513,0.0888548608208892,,619.6015951075692,0.73,0.69,4611.0,-0.7142314796805719,,436.505,0.7489855277384933,24.457166402150285,Too Hot (Hot Zone),0.3935913469812374,Extreme Environment,13.165896492213117,Atmosphere Risk (Erosion),0.0,Not Habitable,3.935913469812374,1.0,Rocky / Super-Earth
486,Kepler-115 b,Kepler-115,Transit,2014,1.09,1.1942591730320198,2.403679,0.036,,1668.0316293923613,,1.205,5979.0,0.2213781574696621,,623.609,0.9221872043267136,1284.6154943380852,Too Hot (Hot Zone),0.1005526794876338,Extreme Environment,11.708758779996243,Atmosphere Risk (Erosion),0.0,Not Habitable,1.005526794876339,1.0,Rocky / Super-Earth
487,Kepler-1086 c,Kepler-1086,Transit,2016,2.94,9.2213711160664,161.5163345,0.515367265755132,,237.37570336792257,0.7,0.66,4350.0,-0.8540652511304259,,466.084,0.3628720426416871,0.5268671099540825,Habitable Zone (Goldilocks),0.5815605796068539,Extreme Environment,19.81065797639898,Atmosphere Likely,0.0,Not Habitable,5.815605796068539,1.0,Rocky / Super-Earth
488,Kepler-726 b,Kepler-726,Transit,2016,3.26,11.408492366306666,21.80451088,0.1463743480180611,,633.5286769939895,0.88,0.85,5452.0,-0.2420489099535833,,762.081,0.3292876600245485,26.731365417741035,Too Hot (Hot Zone),0.2813319581532226,Extreme Environment,20.92570714249528,Atmosphere Likely,0.0,Not Habitable,2.813319581532226,1.0,Rocky / Super-Earth
489,K2-270 c,K2-270,Transit,2018,2.95,9.286099930218642,4.400028,0.0497,,848.0,0.85,0.77,4877.0,-0.5215176773214837,,280.518,0.3617156546762284,121.83429237305228,Too Hot (Hot Zone),0.198267676712143,Extreme Environment,19.846342568607977,Atmosphere Risk (Erosion),0.0,Not Habitable,1.9826767671214305,1.0,Rocky / Super-Earth
490,Kepler-106 b,Kepler-106,Transit,2014,0.82,5.3,6.16486,0.0657994094636051,,1123.0225944473475,1.0,1.04,5858.0,0.0579539979471677,,444.322,9.612454839598962,263.9429133806898,Too Hot (Hot Zone),0.1021297924632367,Extreme Environment,28.438443552826815,Atmosphere Likely,0.0,Not Habitable,1.0212979246323677,1.0,Rocky / Super-Earth
491,K2-404 b,K2-404,Transit,2022,2.53,6.767500143044001,13.115365,0.0892838955023336,,449.38234984023984,0.552,0.552,3748.0,-1.2680336657113522,,121.63,0.4178945526894471,6.76737236058342,Too Hot (Hot Zone),0.4695955652196592,Extreme Environment,18.29484318288645,Atmosphere Likely,0.0,Not Habitable,4.6959556521965915,1.0,Rocky / Super-Earth
492,Kepler-761 b,Kepler-761,Transit,2016,2.03,4.299736465337688,10.12804789,0.0900599184780033,,884.180478145695,0.95,0.93,5706.0,-0.084817183640612,,830.707,0.5139888813012999,101.419091845142,Too Hot (Hot Zone),0.2146881698678042,Extreme Environment,16.279749389944474,Atmosphere Risk (Erosion),0.0,Not Habitable,2.146881698678043,1.0,Rocky / Super-Earth
493,TOI-763 b,TOI-763,Transit,2020,2.28,9.79,5.6057,0.06,0.04,1038.0,0.917,0.897,5450.0,-0.1959392548379587,G,95.1274,0.8259963929522176,176.91238786190152,Too Hot (Hot Zone),0.1862612310742906,Extreme Environment,23.179215724361583,Atmosphere Likely,0.0,Not Habitable,1.8626123107429065,1.0,Rocky / Super-Earth
495,Kepler-292 f,Kepler-292,Transit,2014,2.35,5.812992950476202,20.834237,0.141,,618.4546253011147,,0.826,5299.0,-0.3163743773346299,,1056.48,0.4479156218160678,24.27657399285907,Too Hot (Hot Zone),0.3286913198636883,Extreme Environment,17.593035619970976,Atmosphere Likely,0.0,Not Habitable,3.286913198636883,1.0,Rocky / Super-Earth
496,Kepler-220 d,Kepler-220,Transit,2014,0.98,0.959236544484532,28.122397,0.163,,451.4870709641752,,0.666,4632.0,-0.7370874888145912,,171.109,1.0191720121766144,6.895048135049655,Too Hot (Hot Zone),0.624970348720386,Extreme Environment,11.066865583673362,Atmosphere Likely,0.0,Not Habitable,6.249703487203861,1.0,Rocky / Super-Earth
497,TOI-1883 b,TOI-1883,Transit,2024,5.65,35.41765494321816,4.50638,0.0468,,524.92,0.492,0.494,3477.0,-1.49377,M,115.369,0.1963696920471421,14.646649668736549,Too Hot (Hot Zone),0.281848077794191,Extreme Environment,28.006606683738102,Atmosphere Likely,0.0,Not Habitable,2.81848077794191,1.0,Rocky / Super-Earth
498,Kepler-833 b,Kepler-833,Transit,2016,2.02,4.25621757854485,18.7546998,0.119052883754213,,477.4731889563309,0.64,0.62,4339.0,-0.9127681705193572,,467.37,0.5163803561465107,8.62485873114928,Too Hot (Hot Zone),0.4750894848578119,Extreme Environment,16.237196287736225,Atmosphere Likely,0.0,Not Habitable,4.7508948485781195,1.0,Rocky / Super-Earth
499,Kepler-257 d,Kepler-257,Transit,2014,4.95,26.970357910575384,24.664551,0.16,,635.9055298531388,,1.037,5180.0,-0.1582335982736986,,780.256,0.2223673973533962,27.13478822260993,Too Hot (Hot Zone),0.2353658534471293,Extreme Environment,26.11052296963569,Atmosphere Likely,0.0,Not Habitable,2.3536585344712933,1.0,Rocky / Super-Earth
500,Kepler-1824 b,Kepler-1824,Transit,2021,2.38127597,5.973488646880423,95.61100006,0.4268517287322844,,460.5786163631436,1.135,1.081,6002.0,0.1337252022292434,,1040.1,0.4423834328089417,7.467429187664546,Too Hot (Hot Zone),0.466951135995926,Extreme Environment,17.716746519242353,Atmosphere Likely,0.0,Not Habitable,4.669511359959261,1.0,Rocky / Super-Earth
501,Kepler-309 b,Kepler-309,Transit,2014,1.56,2.4994052205747948,5.923653,0.059,,794.4608879070655,,0.721,4713.0,-0.6380498615553114,,544.568,0.658359152573057,66.10679698219515,Too Hot (Hot Zone),0.2718168042298159,Extreme Environment,14.158943609985146,Atmosphere Risk (Erosion),0.0,Not Habitable,2.718168042298159,1.0,Rocky / Super-Earth
502,CoRoT-6 b,CoRoT-6,Transit,2009,13.068,940.74,8.886593,0.0855,0.1,1017.0,1.05,1.025,6090.0,0.1128067512823351,F9 V,645.294,0.4215433408261496,177.3676948706738,Too Hot (Hot Zone),0.1251579599678403,Extreme Environment,94.9084885881077,Atmosphere Likely,0.0,Not Habitable,1.251579599678403,0.0,Gas Giant (Jovian)
504,K2-344 b,K2-344,Transit,2021,1.59,2.5994296964244965,3.35585,0.035048136850614,,722.0,0.51,0.49,4374.0,-1.1032028751692124,,75.1691,0.6466759401495731,64.18998185956723,Too Hot (Hot Zone),0.307330404270169,Extreme Environment,14.302609812755104,Atmosphere Risk (Erosion),0.0,Not Habitable,3.07330404270169,1.0,Rocky / Super-Earth
505,Kepler-1471 b,Kepler-1471,Transit,2016,1.41,2.0295108248678835,3.63899398,0.0455164738614863,,1233.6928718546053,0.95,0.93,5660.0,-0.0988785281717565,,978.678,0.7239924447155196,384.4007723553738,Too Hot (Hot Zone),0.1488829418049185,Extreme Environment,13.420260460338032,Atmosphere Risk (Erosion),0.0,Not Habitable,1.4888294180491857,1.0,Rocky / Super-Earth
508,Kepler-1320 b,Kepler-1320,Transit,2016,1.7,2.9834913156649203,0.868386528,0.0165365622768787,,1553.8294405976112,0.8,0.74,4817.0,-0.5775401253130241,,647.424,0.6072646683624915,967.3183204734898,Too Hot (Hot Zone),0.0983692856316564,Extreme Environment,14.818789990388654,Atmosphere Risk (Erosion),0.0,Not Habitable,0.9836928563165648,1.0,Rocky / Super-Earth
509,Kepler-1701 b,Kepler-1701,Transit,2020,2.22186207,5.1788963102061,169.134,0.5713912003680774,,300.90693369538536,0.87,0.840217,5146.0,-0.35064,,584.142,0.4721564541291332,1.366132755291921,Too Hot (Hot Zone),0.7481272877787865,Complex Life Possible,17.0779160898971,Atmosphere Likely,1.5,Marginal (Slow Rotator),8.981272877787864,1.0,Rocky / Super-Earth
511,Kepler-1245 b,Kepler-1245,Transit,2016,1.44,2.1194673645729085,4.35409304,0.0496254514540555,,1046.3753772846503,0.86,0.83,5306.0,-0.3098849826953234,,805.936,0.7098053320355731,198.9326536771757,Too Hot (Hot Zone),0.1888642350909898,Extreme Environment,13.57084642467128,Atmosphere Risk (Erosion),0.0,Not Habitable,1.8886423509098988,1.0,Rocky / Super-Earth
512,Kepler-124 c,Kepler-124,Transit,2014,1.75,3.1670752348486326,13.821375,0.1,,606.0940861748934,,0.636,4984.0,-0.649883784131432,,420.046,0.5909411516918731,22.393202936268377,Too Hot (Hot Zone),0.3736775616844539,Extreme Environment,15.048214766685495,Atmosphere Likely,0.0,Not Habitable,3.736775616844539,1.0,Rocky / Super-Earth
513,Wolf 327 b,Wolf 327,Transit,2024,1.24,2.53,0.5734745,0.01,0.0,996.0,0.405,0.406,3542.0,-1.62986,M2.5 V,28.5321,1.3269527709710986,234.49846272213227,Too Hot (Hot Zone),0.2087612633212442,Extreme Environment,15.9780668185505,Atmosphere Risk (Erosion),0.0,Not Habitable,2.0876126332124425,1.0,Rocky / Super-Earth
514,Kepler-1846 b,Kepler-1846,Transit,2021,1.76378826,3.2186939372172567,14.82009983,0.1089257323596899,,603.144079255195,0.785,0.732,4825.0,-0.5840987171966834,,374.615,0.5865976776871262,21.96040299741302,Too Hot (Hot Zone),0.3750029859831447,Extreme Environment,15.110938296502196,Atmosphere Likely,0.0,Not Habitable,3.750029859831447,1.0,Rocky / Super-Earth
